Date,Product,Demand,Temperature,Promotion,Region
2025-09-26,Butter,71,33,0,Mumbai
2025-09-27,Butter,91,29,1,Mumbai
2025-09-28,Butter,77,32,0,Mumbai
2025-09-29,Butter,70,33,0,Mumbai
2025-09-30,Butter,81,33,1,Mumbai
2025-10-01,Butter,73,30,0,Mumbai
2025-10-02,Butter,70,32,0,Mumbai
2025-10-03,Butter,76,32,1,Mumbai
2025-10-04,Butter,90,31,1,Mumbai
2025-10-05,Butter,83,28,0,Mumbai
2025-10-06,Butter,70,28,0,Mumbai
2025-10-07,Butter,77,32,1,Mumbai
2025-10-08,Butter,77,32,1,Mumbai
2025-10-09,Butter,80,29,1,Mumbai
2025-10-10,Butter,72,32,0,Mumbai
2025-10-11,Butter,87,30,1,Mumbai
2025-10-12,Butter,83,28,0,Mumbai
2025-10-13,Butter,69,31,0,Mumbai
2025-10-14,Butter,67,31,0,Mumbai
2025-10-15,Butter,75,29,1,Mumbai
2025-10-16,Butter,75,32,1,Mumbai
2025-10-17,Butter,68,30,0,Mumbai
2025-10-18,Butter,83,32,0,Mumbai
2025-10-19,Butter,82,32,0,Mumbai
2025-10-20,Butter,69,31,0,Mumbai
2025-10-21,Butter,70,30,0,Mumbai
2025-10-22,Butter,70,32,0,Mumbai
2025-10-23,Butter,70,29,0,Mumbai
2025-10-24,Butter,70,31,0,Mumbai
2025-10-25,Butter,82,31,0,Mumbai
2025-10-26,Butter,80,28,0,Mumbai
2025-10-27,Butter,68,29,0,Mumbai
2025-10-28,Butter,71,33,0,Mumbai
2025-10-29,Butter,68,28,0,Mumbai
2025-10-30,Butter,81,32,1,Mumbai
2025-10-31,Butter,80,31,1,Mumbai
2025-11-01,Butter,78,33,0,Mumbai
2025-11-02,Butter,79,30,0,Mumbai
2025-11-03,Butter,73,28,0,Mumbai
2025-11-04,Butter,80,32,1,Mumbai
2025-11-05,Butter,71,32,0,Mumbai
2025-11-06,Butter,73,30,0,Mumbai
2025-11-07,Butter,76,30,1,Mumbai
2025-11-08,Butter,82,32,0,Mumbai
2025-11-09,Butter,85,30,1,Mumbai
2025-11-10,Butter,67,32,0,Mumbai
2025-11-11,Butter,77,31,1,Mumbai
2025-11-12,Butter,71,33,0,Mumbai
2025-11-13,Butter,69,32,0,Mumbai
2025-11-14,Butter,75,31,1,Mumbai
2025-11-15,Butter,80,33,0,Mumbai
2025-11-16,Butter,77,28,0,Mumbai
2025-11-17,Butter,75,31,1,Mumbai
2025-11-18,Butter,78,30,1,Mumbai
2025-11-19,Butter,67,29,0,Mumbai
2025-11-20,Butter,70,28,0,Mumbai
2025-11-21,Butter,68,31,0,Mumbai
2025-11-22,Butter,80,29,0,Mumbai
2025-11-23,Butter,77,30,0,Mumbai
2025-11-24,Butter,70,33,0,Mumbai
2025-11-25,Butter,77,31,1,Mumbai
2025-11-26,Butter,68,33,0,Mumbai
2025-11-27,Butter,71,29,0,Mumbai
2025-11-28,Butter,70,33,0,Mumbai
2025-11-29,Butter,77,32,0,Mumbai
2025-11-30,Butter,78,30,0,Mumbai
2025-12-01,Butter,80,29,0,Mumbai
2025-12-02,Butter,80,33,0,Mumbai
2025-12-03,Butter,83,33,0,Mumbai
2025-12-04,Butter,78,29,0,Mumbai
2025-12-05,Butter,81,31,0,Mumbai
2025-12-06,Butter,91,28,0,Mumbai
2025-12-07,Butter,92,28,0,Mumbai
2025-12-08,Butter,83,32,0,Mumbai
2025-12-09,Butter,81,33,0,Mumbai
2025-12-10,Butter,82,33,0,Mumbai
2025-12-11,Butter,79,33,0,Mumbai
2025-12-12,Butter,78,33,0,Mumbai
2025-12-13,Butter,92,33,0,Mumbai
2025-12-14,Butter,88,32,0,Mumbai
2025-12-15,Butter,89,33,1,Mumbai
2025-12-16,Butter,80,30,0,Mumbai
2025-12-17,Butter,77,30,0,Mumbai
2025-12-18,Butter,85,33,1,Mumbai
2025-12-19,Butter,81,28,0,Mumbai
2025-12-20,Butter,90,29,0,Mumbai
2025-12-21,Butter,90,31,0,Mumbai
2025-12-22,Butter,81,32,0,Mumbai
2025-12-23,Butter,89,33,1,Mumbai
2025-12-24,Butter,88,30,1,Mumbai
2025-12-25,Butter,80,33,0,Mumbai
2025-12-26,Butter,77,30,0,Mumbai
2025-12-27,Butter,101,32,1,Mumbai
2025-12-28,Butter,89,30,0,Mumbai
2025-12-29,Butter,77,29,0,Mumbai
2025-12-30,Butter,82,28,0,Mumbai
2025-12-31,Butter,86,29,1,Mumbai
2026-01-01,Butter,89,32,1,Mumbai
2026-01-02,Butter,82,33,0,Mumbai
2026-01-03,Butter,93,33,0,Mumbai
2026-01-04,Butter,87,33,0,Mumbai
2026-01-05,Butter,79,31,0,Mumbai
2026-01-06,Butter,85,32,1,Mumbai
2026-01-07,Butter,88,28,1,Mumbai
2026-01-08,Butter,77,30,0,Mumbai
2026-01-09,Butter,90,33,1,Mumbai
2026-01-10,Butter,88,30,0,Mumbai
2026-01-11,Butter,93,33,0,Mumbai
2026-01-12,Butter,89,31,1,Mumbai
2026-01-13,Butter,79,31,0,Mumbai
2026-01-14,Butter,79,33,0,Mumbai
2026-01-15,Butter,77,30,0,Mumbai
2026-01-16,Butter,87,32,1,Mumbai
2026-01-17,Butter,100,30,1,Mumbai
2026-01-18,Butter,87,31,0,Mumbai
2026-01-19,Butter,85,30,1,Mumbai
2026-01-20,Butter,83,28,0,Mumbai
2026-01-21,Butter,78,32,0,Mumbai
2026-01-22,Butter,80,29,0,Mumbai
2026-01-23,Butter,82,28,0,Mumbai
2026-01-24,Butter,89,31,0,Mumbai
2026-01-25,Butter,91,32,0,Mumbai
2026-01-26,Butter,80,30,0,Mumbai
2026-01-27,Butter,79,29,0,Mumbai
2026-01-28,Butter,83,33,0,Mumbai
2026-01-29,Butter,87,28,1,Mumbai
2026-01-30,Butter,79,29,0,Mumbai
2026-01-31,Butter,89,28,0,Mumbai
2026-02-01,Butter,87,33,0,Mumbai
2026-02-02,Butter,80,29,0,Mumbai
2026-02-03,Butter,83,30,0,Mumbai
2026-02-04,Butter,89,31,1,Mumbai
2026-02-05,Butter,88,30,1,Mumbai
2026-02-06,Butter,79,29,0,Mumbai
2026-02-07,Butter,87,29,0,Mumbai
2026-02-08,Butter,91,33,0,Mumbai
2026-02-09,Butter,78,32,0,Mumbai
2026-02-10,Butter,77,32,0,Mumbai
2026-02-11,Butter,83,28,0,Mumbai
2026-02-12,Butter,81,31,0,Mumbai
2026-02-13,Butter,83,31,0,Mumbai
2026-02-14,Butter,90,29,0,Mumbai
2026-02-15,Butter,87,29,0,Mumbai
2026-02-16,Butter,85,32,1,Mumbai
2026-02-17,Butter,88,33,1,Mumbai
2026-02-18,Butter,78,33,0,Mumbai
2026-02-19,Butter,90,31,1,Mumbai
2026-02-20,Butter,78,30,0,Mumbai
2026-02-21,Butter,88,30,0,Mumbai
2026-02-22,Butter,93,33,0,Mumbai
2026-02-23,Butter,81,30,0,Mumbai
2026-02-24,Butter,83,33,0,Mumbai
2026-02-25,Butter,78,32,0,Mumbai
2026-02-26,Butter,81,32,0,Mumbai
2026-02-27,Butter,83,29,0,Mumbai
2026-02-28,Butter,89,31,0,Mumbai
2026-03-01,Butter,77,33,0,Mumbai
2026-03-02,Butter,68,30,0,Mumbai
2026-03-03,Butter,80,33,1,Mumbai
2026-03-04,Butter,76,32,1,Mumbai
2026-03-05,Butter,71,32,0,Mumbai
2026-03-06,Butter,69,32,0,Mumbai
2026-03-07,Butter,82,31,0,Mumbai
2026-03-08,Butter,78,28,0,Mumbai
2026-03-09,Butter,67,30,0,Mumbai
2026-03-10,Butter,80,28,1,Mumbai
2026-03-11,Butter,68,29,0,Mumbai
2026-03-12,Butter,73,32,0,Mumbai
2026-03-13,Butter,69,30,0,Mumbai
2026-03-14,Butter,88,29,1,Mumbai
2026-03-15,Butter,87,28,1,Mumbai
2026-03-16,Butter,80,28,1,Mumbai
2026-03-17,Butter,71,29,0,Mumbai
2026-03-18,Butter,68,33,0,Mumbai
2026-03-19,Butter,69,28,0,Mumbai
2026-03-20,Butter,72,31,0,Mumbai
2026-03-21,Butter,83,28,0,Mumbai
2026-03-22,Butter,89,32,1,Mumbai
2026-03-23,Butter,71,33,0,Mumbai
2026-03-24,Butter,69,29,0,Mumbai
2026-03-25,Butter,77,32,1,Mumbai
2026-03-26,Butter,75,31,1,Mumbai
2026-03-27,Butter,73,33,0,Mumbai
2026-03-28,Butter,83,31,0,Mumbai
2026-03-29,Butter,87,29,1,Mumbai
2026-03-30,Butter,70,32,0,Mumbai
2026-03-31,Butter,69,28,0,Mumbai
2025-01-01,Laban,67,31,0,Mumbai
2025-01-02,Laban,73,29,0,Mumbai
2025-01-03,Laban,75,32,1,Mumbai
2025-01-04,Laban,90,30,1,Mumbai
2025-01-05,Laban,82,31,0,Mumbai
2025-01-06,Laban,77,32,1,Mumbai
2025-01-07,Laban,71,33,0,Mumbai
2025-01-08,Laban,72,31,0,Mumbai
2025-01-09,Laban,69,31,0,Mumbai
2025-01-10,Laban,71,32,0,Mumbai
2025-01-11,Laban,89,28,1,Mumbai
2025-01-12,Laban,77,30,0,Mumbai
2025-01-13,Laban,78,31,1,Mumbai
2025-01-14,Laban,76,30,1,Mumbai
2025-01-15,Laban,76,32,1,Mumbai
2025-01-16,Laban,70,31,0,Mumbai
2025-01-17,Laban,67,32,0,Mumbai
2025-01-18,Laban,88,28,1,Mumbai
2025-01-19,Laban,82,31,0,Mumbai
2025-01-20,Laban,69,33,0,Mumbai
2025-01-21,Laban,73,30,0,Mumbai
2025-01-22,Laban,70,32,0,Mumbai
2025-01-23,Laban,79,29,1,Mumbai
2025-01-24,Laban,79,28,1,Mumbai
2025-01-25,Laban,86,32,1,Mumbai
2025-01-26,Laban,83,33,0,Mumbai
2025-01-27,Laban,71,33,0,Mumbai
2025-01-28,Laban,75,31,1,Mumbai
2025-01-29,Laban,69,30,0,Mumbai
2025-01-30,Laban,71,33,0,Mumbai
2025-01-31,Laban,72,28,0,Mumbai
2025-02-01,Laban,83,29,0,Mumbai
2025-02-02,Laban,86,30,1,Mumbai
2025-02-03,Laban,71,30,0,Mumbai
2025-02-04,Laban,71,33,0,Mumbai
2025-02-05,Laban,75,29,1,Mumbai
2025-02-06,Laban,72,31,0,Mumbai
2025-02-07,Laban,80,33,1,Mumbai
2025-02-08,Laban,80,30,0,Mumbai
2025-02-09,Laban,87,30,1,Mumbai
2025-02-10,Laban,72,33,0,Mumbai
2025-02-11,Laban,73,28,0,Mumbai
2025-02-12,Laban,68,31,0,Mumbai
2025-02-13,Laban,81,32,1,Mumbai
2025-02-14,Laban,77,32,1,Mumbai
2025-02-15,Laban,81,28,0,Mumbai
2025-02-16,Laban,82,33,0,Mumbai
2025-02-17,Laban,75,28,1,Mumbai
2025-02-18,Laban,78,32,1,Mumbai
2025-02-19,Laban,73,28,0,Mumbai
2025-02-20,Laban,70,31,0,Mumbai
2025-02-21,Laban,81,33,1,Mumbai
2025-02-22,Laban,88,30,1,Mumbai
2025-02-23,Laban,89,28,1,Mumbai
2025-02-24,Laban,70,28,0,Mumbai
2025-02-25,Laban,68,32,0,Mumbai
2025-02-26,Laban,71,29,0,Mumbai
2025-02-27,Laban,73,28,0,Mumbai
2025-02-28,Laban,67,33,0,Mumbai
2025-03-01,Laban,97,31,1,Mumbai
2025-03-02,Laban,89,28,0,Mumbai
2025-03-03,Laban,77,28,0,Mumbai
2025-03-04,Laban,80,31,0,Mumbai
2025-03-05,Laban,82,30,0,Mumbai
2025-03-06,Laban,77,31,0,Mumbai
2025-03-07,Laban,91,31,1,Mumbai
2025-03-08,Laban,91,29,0,Mumbai
2025-03-09,Laban,100,28,1,Mumbai
2025-03-10,Laban,77,33,0,Mumbai
2025-03-11,Laban,83,30,0,Mumbai
2025-03-12,Laban,78,32,0,Mumbai
2025-03-13,Laban,80,33,0,Mumbai
2025-03-14,Laban,81,30,0,Mumbai
2025-03-15,Laban,88,29,0,Mumbai
2025-03-16,Laban,92,28,0,Mumbai
2025-03-17,Laban,82,32,0,Mumbai
2025-03-18,Laban,80,33,0,Mumbai
2025-03-19,Laban,83,29,0,Mumbai
2025-03-20,Laban,80,31,0,Mumbai
2025-03-21,Laban,77,28,0,Mumbai
2025-03-22,Laban,88,30,0,Mumbai
2025-03-23,Laban,89,33,0,Mumbai
2025-03-24,Laban,79,28,0,Mumbai
2025-03-25,Laban,90,29,1,Mumbai
2025-03-26,Laban,77,32,0,Mumbai
2025-03-27,Laban,89,28,1,Mumbai
2025-03-28,Laban,88,29,1,Mumbai
2025-03-29,Laban,98,30,1,Mumbai
2025-03-30,Laban,95,28,1,Mumbai
2025-03-31,Laban,85,30,1,Mumbai
2025-04-01,Laban,90,30,1,Mumbai
2025-04-02,Laban,77,32,0,Mumbai
2025-04-03,Laban,78,32,0,Mumbai
2025-04-04,Laban,89,29,1,Mumbai
2025-04-05,Laban,87,30,0,Mumbai
2025-04-06,Laban,89,32,0,Mumbai
2025-04-07,Laban,79,30,0,Mumbai
2025-04-08,Laban,83,33,0,Mumbai
2025-04-09,Laban,83,31,0,Mumbai
2025-04-10,Laban,82,29,0,Mumbai
2025-04-11,Laban,83,30,0,Mumbai
2025-04-12,Laban,93,28,0,Mumbai
2025-04-13,Laban,89,33,0,Mumbai
2025-04-14,Laban,80,30,0,Mumbai
2025-04-15,Laban,78,33,0,Mumbai
2025-04-16,Laban,85,29,1,Mumbai
2025-04-17,Laban,83,29,0,Mumbai
2025-04-18,Laban,79,31,0,Mumbai
2025-04-19,Laban,90,31,0,Mumbai
2025-04-20,Laban,100,31,1,Mumbai
2025-04-21,Laban,82,28,0,Mumbai
2025-04-22,Laban,85,32,1,Mumbai
2025-04-23,Laban,79,28,0,Mumbai
2025-04-24,Laban,85,31,1,Mumbai
2025-04-25,Laban,90,33,1,Mumbai
2025-04-26,Laban,90,33,0,Mumbai
2025-04-27,Laban,87,32,0,Mumbai
2025-04-28,Laban,81,29,0,Mumbai
2025-04-29,Laban,78,30,0,Mumbai
2025-04-30,Laban,78,30,0,Mumbai
2025-05-01,Laban,77,28,0,Mumbai
2025-05-02,Laban,86,33,1,Mumbai
2025-05-03,Laban,93,28,0,Mumbai
2025-05-04,Laban,98,29,1,Mumbai
2025-05-05,Laban,91,31,1,Mumbai
2025-05-06,Laban,83,31,0,Mumbai
2025-05-07,Laban,83,32,0,Mumbai
2025-05-08,Laban,83,29,0,Mumbai
2025-05-09,Laban,78,32,0,Mumbai
2025-05-10,Laban,93,29,0,Mumbai
2025-05-11,Laban,88,29,0,Mumbai
2025-05-12,Laban,88,30,1,Mumbai
2025-05-13,Laban,85,31,1,Mumbai
2025-05-14,Laban,77,31,0,Mumbai
2025-05-15,Laban,77,29,0,Mumbai
2025-05-16,Laban,86,33,1,Mumbai
2025-05-17,Laban,88,28,0,Mumbai
2025-05-18,Laban,91,30,0,Mumbai
2025-05-19,Laban,80,28,0,Mumbai
2025-05-20,Laban,81,31,0,Mumbai
2025-05-21,Laban,81,32,0,Mumbai
2025-05-22,Laban,85,32,1,Mumbai
2025-05-23,Laban,79,28,0,Mumbai
2025-05-24,Laban,95,33,1,Mumbai
2025-05-25,Laban,90,32,0,Mumbai
2025-05-26,Laban,79,28,0,Mumbai
2025-05-27,Laban,85,28,1,Mumbai
2025-05-28,Laban,80,28,0,Mumbai
2025-05-29,Laban,80,30,0,Mumbai
2025-05-30,Laban,80,29,0,Mumbai
2025-05-31,Laban,87,32,0,Mumbai
2025-06-01,Laban,97,28,1,Mumbai
2025-06-02,Laban,87,32,1,Mumbai
2025-06-03,Laban,80,28,0,Mumbai
2025-06-04,Laban,87,29,1,Mumbai
2025-06-05,Laban,83,31,0,Mumbai
2025-06-06,Laban,88,31,1,Mumbai
2025-06-07,Laban,92,32,0,Mumbai
2025-06-08,Laban,93,31,0,Mumbai
2025-06-09,Laban,86,33,1,Mumbai
2025-06-10,Laban,82,33,0,Mumbai
2025-06-11,Laban,83,33,0,Mumbai
2025-06-12,Laban,77,30,0,Mumbai
2025-06-13,Laban,91,28,1,Mumbai
2025-06-14,Laban,88,29,0,Mumbai
2025-06-15,Laban,87,33,0,Mumbai
2025-06-16,Laban,86,30,1,Mumbai
2025-06-17,Laban,87,28,1,Mumbai
2025-06-18,Laban,81,32,0,Mumbai
2025-06-19,Laban,80,31,0,Mumbai
2025-06-20,Laban,83,33,0,Mumbai
2025-06-21,Laban,98,33,1,Mumbai
2025-06-22,Laban,89,33,0,Mumbai
2025-06-23,Laban,90,28,1,Mumbai
2025-06-24,Laban,91,32,1,Mumbai
2025-06-25,Laban,81,32,0,Mumbai
2025-06-26,Laban,88,29,1,Mumbai
2025-06-27,Laban,82,30,0,Mumbai
2025-06-28,Laban,96,31,1,Mumbai
2025-06-29,Laban,91,28,0,Mumbai
2025-06-30,Laban,82,29,0,Mumbai
2025-07-01,Laban,78,31,0,Mumbai
2025-07-02,Laban,83,31,0,Mumbai
2025-07-03,Laban,79,31,0,Mumbai
2025-07-04,Laban,89,33,1,Mumbai
2025-07-05,Laban,89,28,0,Mumbai
2025-07-06,Laban,88,31,0,Mumbai
2025-07-07,Laban,82,30,0,Mumbai
2025-07-08,Laban,86,30,1,Mumbai
2025-07-09,Laban,78,32,0,Mumbai
2025-07-10,Laban,77,29,0,Mumbai
2025-07-11,Laban,81,30,0,Mumbai
2025-07-12,Laban,87,28,0,Mumbai
2025-07-13,Laban,95,32,1,Mumbai
2025-07-14,Laban,81,31,0,Mumbai
2025-07-15,Laban,77,29,0,Mumbai
2025-07-16,Laban,78,29,0,Mumbai
2025-07-17,Laban,79,29,0,Mumbai
2025-07-18,Laban,81,32,0,Mumbai
2025-07-19,Laban,89,30,0,Mumbai
2025-07-20,Laban,91,31,0,Mumbai
2025-07-21,Laban,90,31,1,Mumbai
2025-07-22,Laban,81,32,0,Mumbai
2025-07-23,Laban,88,33,1,Mumbai
2025-07-24,Laban,79,31,0,Mumbai
2025-07-25,Laban,83,29,0,Mumbai
2025-07-26,Laban,87,31,0,Mumbai
2025-07-27,Laban,91,31,0,Mumbai
2025-07-28,Laban,91,28,1,Mumbai
2025-07-29,Laban,87,28,1,Mumbai
2025-07-30,Laban,79,32,0,Mumbai
2025-07-31,Laban,83,28,0,Mumbai
2025-08-01,Laban,87,30,1,Mumbai
2025-08-02,Laban,90,28,0,Mumbai
2025-08-03,Laban,92,31,0,Mumbai
2025-08-04,Laban,82,32,0,Mumbai
2025-08-05,Laban,80,29,0,Mumbai
2025-08-06,Laban,78,31,0,Mumbai
2025-08-07,Laban,79,28,0,Mumbai
2025-08-08,Laban,79,29,0,Mumbai
2025-08-09,Laban,87,28,0,Mumbai
2025-08-10,Laban,101,28,1,Mumbai
2025-08-11,Laban,82,30,0,Mumbai
2025-08-12,Laban,87,29,1,Mumbai
2025-08-13,Laban,82,30,0,Mumbai
2025-08-14,Laban,89,33,1,Mumbai
2025-08-15,Laban,77,30,0,Mumbai
2025-08-16,Laban,87,30,0,Mumbai
2025-08-17,Laban,92,30,0,Mumbai
2025-08-18,Laban,79,29,0,Mumbai
2025-08-19,Laban,91,29,1,Mumbai
2025-08-20,Laban,79,28,0,Mumbai
2025-08-21,Laban,78,29,0,Mumbai
2025-08-22,Laban,85,33,1,Mumbai
2025-08-23,Laban,89,33,0,Mumbai
2025-08-24,Laban,91,30,0,Mumbai
2025-08-25,Laban,89,31,1,Mumbai
2025-08-26,Laban,88,31,1,Mumbai
2025-08-27,Laban,80,32,0,Mumbai
2025-08-28,Laban,86,29,1,Mumbai
2025-08-29,Laban,77,33,0,Mumbai
2025-08-30,Laban,89,28,0,Mumbai
2025-08-31,Laban,90,28,0,Mumbai
2025-09-01,Laban,82,28,0,Mumbai
2025-09-02,Laban,86,31,1,Mumbai
2025-09-03,Laban,87,33,1,Mumbai
2025-09-04,Laban,83,29,0,Mumbai
2025-09-05,Laban,78,32,0,Mumbai
2025-09-06,Laban,92,29,0,Mumbai
2025-09-07,Laban,98,33,1,Mumbai
2025-09-08,Laban,79,33,0,Mumbai
2025-09-09,Laban,87,32,1,Mumbai
2025-09-10,Laban,77,29,0,Mumbai
2025-09-11,Laban,79,28,0,Mumbai
2025-09-12,Laban,79,28,0,Mumbai
2025-09-13,Laban,90,33,0,Mumbai
2025-09-14,Laban,89,28,0,Mumbai
2025-09-15,Laban,91,30,1,Mumbai
2025-09-16,Laban,78,33,0,Mumbai
2025-09-17,Laban,82,28,0,Mumbai
2025-09-18,Laban,79,33,0,Mumbai
2025-09-19,Laban,81,31,0,Mumbai
2025-09-20,Laban,88,31,0,Mumbai
2025-09-21,Laban,93,29,0,Mumbai
2025-09-22,Laban,85,33,1,Mumbai
2025-09-23,Laban,91,30,1,Mumbai
2025-09-24,Laban,89,33,1,Mumbai
2025-09-25,Laban,78,29,0,Mumbai
2025-09-26,Laban,87,29,1,Mumbai
2025-09-27,Laban,89,31,0,Mumbai
2025-09-28,Laban,93,29,0,Mumbai
2025-09-29,Laban,80,29,0,Mumbai
2025-09-30,Laban,89,29,1,Mumbai
2025-10-01,Laban,78,30,0,Mumbai
2025-10-02,Laban,81,33,0,Mumbai
2025-10-03,Laban,78,31,0,Mumbai
2025-10-04,Laban,92,28,0,Mumbai
2025-10-05,Laban,92,30,0,Mumbai
2025-10-06,Laban,85,31,1,Mumbai
2025-10-07,Laban,80,33,0,Mumbai
2025-10-08,Laban,83,32,0,Mumbai
2025-10-09,Laban,85,31,1,Mumbai
2025-10-10,Laban,90,33,1,Mumbai
2025-10-11,Laban,89,28,0,Mumbai
2025-10-12,Laban,92,33,0,Mumbai
2025-10-13,Laban,81,31,0,Mumbai
2025-10-14,Laban,82,31,0,Mumbai
2025-10-15,Laban,90,31,1,Mumbai
2025-10-16,Laban,80,32,0,Mumbai
2025-10-17,Laban,81,29,0,Mumbai
2025-10-18,Laban,101,32,1,Mumbai
2025-10-19,Laban,93,30,0,Mumbai
2025-10-20,Laban,87,32,1,Mumbai
2025-10-21,Laban,81,31,0,Mumbai
2025-10-22,Laban,83,31,0,Mumbai
2025-10-23,Laban,82,28,0,Mumbai
2025-10-24,Laban,85,30,1,Mumbai
2025-10-25,Laban,92,31,0,Mumbai
2025-10-26,Laban,93,28,0,Mumbai
2025-10-27,Laban,88,28,1,Mumbai
2025-10-28,Laban,81,29,0,Mumbai
2025-10-29,Laban,80,28,0,Mumbai
2025-10-30,Laban,78,33,0,Mumbai
2025-10-31,Laban,90,30,1,Mumbai
2025-11-01,Laban,92,28,0,Mumbai
2025-11-02,Laban,101,31,1,Mumbai
2025-11-03,Laban,90,32,1,Mumbai
2025-11-04,Laban,82,30,0,Mumbai
2025-11-05,Laban,79,33,0,Mumbai
2025-11-06,Laban,78,33,0,Mumbai
2025-11-07,Laban,77,31,0,Mumbai
2025-11-08,Laban,87,32,0,Mumbai
2025-11-09,Laban,90,30,0,Mumbai
2025-11-10,Laban,81,28,0,Mumbai
2025-11-11,Laban,81,33,0,Mumbai
2025-11-12,Laban,82,29,0,Mumbai
2025-11-13,Laban,91,28,1,Mumbai
2025-11-14,Laban,82,30,0,Mumbai
2025-11-15,Laban,99,32,1,Mumbai
2025-11-16,Laban,92,29,0,Mumbai
2025-11-17,Laban,77,31,0,Mumbai
2025-11-18,Laban,78,30,0,Mumbai
2025-11-19,Laban,78,29,0,Mumbai
2025-11-20,Laban,81,31,0,Mumbai
2025-11-21,Laban,83,28,0,Mumbai
2025-11-22,Laban,88,28,0,Mumbai
2025-11-23,Laban,91,31,0,Mumbai
2025-11-24,Laban,83,31,0,Mumbai
2025-11-25,Laban,82,33,0,Mumbai
2025-11-26,Laban,81,32,0,Mumbai
2025-11-27,Laban,89,31,1,Mumbai
2025-11-28,Laban,82,32,0,Mumbai
2025-11-29,Laban,91,32,0,Mumbai
2025-11-30,Laban,88,32,0,Mumbai
2025-12-01,Laban,69,30,0,Mumbai
2025-12-02,Laban,70,32,0,Mumbai
2025-12-03,Laban,77,31,1,Mumbai
2025-12-04,Laban,67,28,0,Mumbai
2025-12-05,Laban,70,29,0,Mumbai
2025-12-06,Laban,79,28,0,Mumbai
2025-12-07,Laban,81,31,0,Mumbai
2025-12-08,Laban,72,32,0,Mumbai
2025-12-09,Laban,68,29,0,Mumbai
2025-12-10,Laban,70,33,0,Mumbai
2025-12-11,Laban,81,32,1,Mumbai
2025-12-12,Laban,71,32,0,Mumbai
2025-12-13,Laban,77,30,0,Mumbai
2025-12-14,Laban,90,30,1,Mumbai
2025-12-15,Laban,70,29,0,Mumbai
2025-12-16,Laban,79,31,1,Mumbai
2025-12-17,Laban,72,29,0,Mumbai
2025-12-18,Laban,71,32,0,Mumbai
2025-12-19,Laban,70,31,0,Mumbai
2025-12-20,Laban,79,29,0,Mumbai
2025-12-21,Laban,88,33,1,Mumbai
2025-12-22,Laban,79,29,1,Mumbai
2025-12-23,Laban,79,31,1,Mumbai
2025-12-24,Laban,72,33,0,Mumbai
2025-12-25,Laban,67,33,0,Mumbai
2025-12-26,Laban,73,33,0,Mumbai
2025-12-27,Laban,89,28,1,Mumbai
2025-12-28,Laban,82,32,0,Mumbai
2025-12-29,Laban,79,33,1,Mumbai
2025-12-30,Laban,67,33,0,Mumbai
2025-12-31,Laban,80,32,1,Mumbai
2026-01-01,Laban,81,31,1,Mumbai
2026-01-02,Laban,67,30,0,Mumbai
2026-01-03,Laban,88,32,1,Mumbai
2026-01-04,Laban,88,28,1,Mumbai
2026-01-05,Laban,73,29,0,Mumbai
2026-01-06,Laban,73,32,0,Mumbai
2026-01-07,Laban,70,30,0,Mumbai
2026-01-08,Laban,72,33,0,Mumbai
2026-01-09,Laban,71,28,0,Mumbai
2026-01-10,Laban,77,33,0,Mumbai
2026-01-11,Laban,90,32,1,Mumbai
2026-01-12,Laban,72,32,0,Mumbai
2026-01-13,Laban,68,29,0,Mumbai
2026-01-14,Laban,76,33,1,Mumbai
2026-01-15,Laban,80,29,1,Mumbai
2026-01-16,Laban,71,30,0,Mumbai
2026-01-17,Laban,91,33,1,Mumbai
2026-01-18,Laban,85,31,1,Mumbai
2026-01-19,Laban,73,29,0,Mumbai
2026-01-20,Laban,70,29,0,Mumbai
2026-01-21,Laban,71,29,0,Mumbai
2026-01-22,Laban,75,31,1,Mumbai
2026-01-23,Laban,69,30,0,Mumbai
2026-01-24,Laban,86,31,1,Mumbai
2026-01-25,Laban,85,33,1,Mumbai
2026-01-26,Laban,75,29,1,Mumbai
2026-01-27,Laban,79,28,1,Mumbai
2026-01-28,Laban,76,31,1,Mumbai
2026-01-29,Laban,67,29,0,Mumbai
2026-01-30,Laban,76,28,1,Mumbai
2026-01-31,Laban,77,29,0,Mumbai
2026-02-01,Laban,78,28,0,Mumbai
2026-02-02,Laban,70,33,0,Mumbai
2026-02-03,Laban,73,33,0,Mumbai
2026-02-04,Laban,68,30,0,Mumbai
2026-02-05,Laban,77,30,1,Mumbai
2026-02-06,Laban,67,30,0,Mumbai
2026-02-07,Laban,88,30,1,Mumbai
2026-02-08,Laban,79,28,0,Mumbai
2026-02-09,Laban,79,33,1,Mumbai
2026-02-10,Laban,68,32,0,Mumbai
2026-02-11,Laban,76,32,1,Mumbai
2026-02-12,Laban,73,31,0,Mumbai
2026-02-13,Laban,69,33,0,Mumbai
2026-02-14,Laban,87,29,1,Mumbai
2026-02-15,Laban,79,28,0,Mumbai
2026-02-16,Laban,73,33,0,Mumbai
2026-02-17,Laban,72,31,0,Mumbai
2026-02-18,Laban,71,28,0,Mumbai
2026-02-19,Laban,68,33,0,Mumbai
2026-02-20,Laban,77,30,1,Mumbai
2026-02-21,Laban,79,31,0,Mumbai
2026-02-22,Laban,80,31,0,Mumbai
2026-02-23,Laban,72,28,0,Mumbai
2026-02-24,Laban,75,31,1,Mumbai
